chunk_id,file_name,heading_path,start_line,end_line,tokens,anchor_fragment,jump_url,text,source_path,char_start,char_end,source_url
367a5430-1d41-4e4d-a8fe-fb45673f6d93,Telephone numbers.md,"['Telephone numbers', 'Write telephone numbers in the national or international format']",62,111,340,#telephone-numbers/write-telephone-numbers-in-the-national-or-international-format,,"## Write telephone numbers in the national or international format
Write telephone numbers in a format appropriate for the location of the users.
### National format for telephone numbers
Use Australia’s national format when writing Australian telephone numbers for content that will be used within Australia.
For **landline telephone numbers**, write the 2-digit area code followed by a non-breaking space. Then write the rest of the number in 2 chunks of 4 digits.
Write **mobile telephone numbers** in 1 chunk of 4 digits and then 2 chunks of 3 digits.
**Example**
> 02 5550 4321 – Telephone  
> 0491 570 159 – Mobile
---
### International format for telephone numbers
Use international format for content that will be used outside Australia.
The international format uses a plus symbol ‘+’ to represent the international prefix, followed by a country code (‘61’ for Australia).
For **landline numbers**:
- start with a plus symbol ‘+’ and add the country code (‘61’ for Australia)  
- add the area code without the ‘0’  
- write the telephone number in 2 chunks of 4 digits.
**Example**
> +61 3 7010 4321 – Landline
For **mobile numbers**:
- start with a plus symbol ‘+’ and add the country code (‘61’ for Australia)  
- omit the first ‘0’  
- write the telephone number in 3 chunks of 3 digits.
**Example**
> +61 491 578 888 – Mobile
Always write foreign telephone numbers in the international format.
**Example**
> +1 212 555 0188 – US landline  
> +44 20 7946 0990 – UK landline
---",Style Guide Content/Telephone numbers.md,2303,3792,
1b17daf5-0473-4b31-9b9a-59449e6f9fc4,Telephone numbers.md,"['Telephone numbers', 'Make telephone numbers accessible through ‘click-to-call’ functionality']",112,135,265,#telephone-numbers/make-telephone-numbers-accessible-through-click-to-call-functionality,,"## Make telephone numbers accessible through ‘click-to-call’ functionality
‘Click-to-call’ allows users to call a telephone number by selecting (clicking) the number shown in content. When the user selects the number, the user’s mobile phone, other mobile device or personal computer (if it has a supporting application) calls the number.
Click-to-call makes telephone numbers more accessible because users don’t need to copy the number manually. Click-to-call also works with screen readers.
Devices sometimes recognise when a number in content is a telephone number and automatically treat the number as a click-to-call link. This is not always the case, so use HTML code to support this functionality. Seek specialist advice if you’re unsure of how to do this.
### Using HTML for click-to-call
Use `tel:[telephone number]` as the URL. Remove spaces between the numbers.
Remember that all webpages can be accessed internationally. Include the international dialling prefix if appropriate.
**Example**
> 02 5550 5722 – HTML: `<a href=""tel:0255505722"">02&nbsp;5550&nbsp;5722</a>`  
> 1300 975 7007 – HTML: `<a href=""tel:13009757007"">1300&nbsp;975&nbsp;7007</a>`  
> 13 83 87 – HTML: `<a href=""tel:138387"">13&nbsp;83&nbsp;87</a>`  
> 1800 160 401 – HTML: `<a href=""tel:1800160401"">1800&nbsp;160&nbsp;401</a>`  
> +61 2 7010 0000 – HTML: `<a href=""tel:+61270100000"">+61&nbsp;2&nbsp;7010&nbsp;0000</a>`  
> +61 491 570 156 – HTML: `<a href=""tel:+61491570156"">+61&nbsp;491&nbsp;570&nbsp;156</a>`
---",Style Guide Content/Telephone numbers.md,3794,5289,
10e3d041-7b12-42e2-a51b-259778b9ff4a,Telephone numbers.md,"['Telephone numbers', ""Don't use ‘phone words’""]",136,149,85,#telephone-numbers/dont-use-phone-words,,"## Don't use ‘phone words’
Always display the telephone number as digits. Don’t use ‘phone words’. Use the relevant 13 or 1300 number instead.
Some organisations use phone words to advertise their telephone number as a digit-word combination. Don’t do this, because some people find it hard to convert letters to numbers.
**Write this**
> 13 83 87
**Not this**
> 13 VETS
---",Style Guide Content/Telephone numbers.md,5291,5665,
0a8ed548-bf15-4583-9b81-5a029fb827b2,Telephone numbers.md,"['Telephone numbers', 'Release notes']",150,156,85,#telephone-numbers/release-notes,,"## Release notes
The digital edition expands on information in the sixth edition. It includes examples and has more advice about spaces in telephone numbers.
The sixth edition guidance mentions non-breaking and thin spaces and includes spacing allowances for handwritten telephone numbers on forms.
The *Content Guide* had information about the format of telephone numbers and how to include a clickable link on webpages.",Style Guide Content/Telephone numbers.md,5667,6088,
d89431bb-a1d2-498c-9207-2c5d0906d1d3,Text boxes and callouts.md,['Text boxes and callouts'],1,6,31,#text-boxes-and-callouts,,"# Text boxes and callouts
Text boxes, pull-quotes and sidebars draw attention from body text. Make sure they are accessible to everyone.
---",Style Guide Content/Text boxes and callouts.md,0,140,
08253ff6-cc69-4e86-b92e-061369012e29,Text boxes and callouts.md,"['Text boxes and callouts', 'Guidance']",7,15,51,#text-boxes-and-callouts/guidance,,"## Guidance
- Limit the use of text boxes and callouts  
- Use text boxes for supporting content, not main text  
- Make text boxes accessible in HTML  
- Don’t use text boxes in Microsoft Office documents
---",Style Guide Content/Text boxes and callouts.md,142,351,
14c20029-a188-4774-b43c-0edce6dfbd6d,Text boxes and callouts.md,"['Text boxes and callouts', 'Limit the use of text boxes and callouts']",16,25,108,#text-boxes-and-callouts/limit-the-use-of-text-boxes-and-callouts,,"## Limit the use of text boxes and callouts
You can draw attention to information in content by using text boxes and callouts (pull-quotes and sidebars).
Before you include a text box or callout in your content, consider how it will help people understand or use the information.
Don’t overuse text boxes or callouts: they become a distraction. Avoid putting content in a text box or callout just because you can’t make it fit into the flow of the text.
---",Style Guide Content/Text boxes and callouts.md,353,810,
84710ea7-0703-47ff-a625-796ce06d73f7,Text boxes and callouts.md,"['Text boxes and callouts', 'Text boxes']",26,46,140,#text-boxes-and-callouts/text-boxes,,"## Text boxes
Text boxes sit close to the text they support.
Text boxes should contain a summary, examples or an expansion of ideas in the body of the text. This is because people:
- scan text boxes before they read the body text  
- often read text boxes separately from the main body of the text.
Use text boxes to set information apart from the content. You can use text boxes for information that is useful but not part of the main content, for example:
- summaries  
- checklists  
- examples  
- case studies  
- quotes  
- links to related information  
- definitions.
---",Style Guide Content/Text boxes and callouts.md,812,1391,
60de0841-5eef-464a-ab93-9b38e5478f7e,Text boxes and callouts.md,"['Text boxes and callouts', 'Pull-quotes']",47,57,76,#text-boxes-and-callouts/pull-quotes,,"## Pull-quotes
Pull-quotes are a type of callout. They are often in the form of an incomplete quote and are set apart with distinct formatting. They are not the same as ‘block quotations’.
Pull-quotes are a device to draw the user back into the content.
**Example**
> ‘engaging with the user is vital in government content’
---",Style Guide Content/Text boxes and callouts.md,1393,1720,
61ace485-cc17-4eb8-ac1f-2f462abe9d23,Text boxes and callouts.md,"['Text boxes and callouts', 'Sidebars']",58,63,29,#text-boxes-and-callouts/sidebars,,"## Sidebars
Sidebars are a type of callout. They sit beside the main content and are more common in print publications.
---",Style Guide Content/Text boxes and callouts.md,1722,1845,
a902821a-76a5-403a-b7d5-747f76e6b7d0,Text boxes and callouts.md,"['Text boxes and callouts', 'Use text boxes for supporting content, not main text']",64,79,225,#text-boxes-and-callouts/use-text-boxes-for-supporting-content-not-main-text,,"## Use text boxes for supporting content, not main text
Text boxes do more than highlight information. They also make it clear that it shouldn’t be read as part of the main text.
Use the same presentation for the same type of content. For example, present example text boxes consistently, but differently to summary information.
Use the same rules for capitalisation, punctuation and lists as other text.
Longer text boxes should have a heading or title to show people the purpose of the text box at a glance. Make it distinct from the other headings in the text so you don’t interrupt the heading hierarchy.
In technical or long-form content, text boxes often contain short articles that support the main body of the text. Examples include case studies and descriptions of processes. They often contain images.
Number text boxes if they feature repeatedly in content. Refer to numbered text boxes in the body text. You can use an appropriate identifier, such as ‘Box 1’ or ‘Case study 1’.
---",Style Guide Content/Text boxes and callouts.md,1847,2840,
b763d089-ed9a-4355-97bc-dec0e211eff5,Text boxes and callouts.md,"['Text boxes and callouts', 'Make text boxes accessible in HTML']",80,113,239,#text-boxes-and-callouts/make-text-boxes-accessible-in-html,,"## Make text boxes accessible in HTML
Make sure boxes are readable by all users and on all devices.
For text boxes in HTML, use the `<aside>` element.
You can also use the `<role=""complementary"">` attribute to define an ARIA complementary landmark. Use this when it sits outside the `<main>` content.
Alternatively, use the `<role=""region"">` attribute and assign a name if the content needs to sit within the `<main>` section of a page.
For more information about formatting, visit the World Wide Web Consortium (W3C) ARIA landmarks example.
---
### Accessibility requirements
**User needs:**
- I can change the content's presentation without losing information or structure.  
- I can find and navigate the content and determine where I am on the webpage.
**Fundamentals:**
- Organise content in a clear order using section headings.  
- Choose colours and fonts that are readable. The design must be able to work well on mobile devices.
**Web Content Accessibility Guidelines success criteria:**
- 1.3.1 Info and relationships – level A  
- 1.3.2 Meaningful sequence – level A  
- 2.4.10 Section headings – level AAA
---",Style Guide Content/Text boxes and callouts.md,2842,3964,
211d26f0-cac2-4733-af18-c7bd03ccb2a9,Text boxes and callouts.md,"['Text boxes and callouts', 'Don’t use text boxes in Microsoft Office documents']",114,131,207,#text-boxes-and-callouts/dont-use-text-boxes-in-microsoft-office-documents,,"## Don’t use text boxes in Microsoft Office documents
You should not use text boxes in Word and PowerPoint. They are not accessible for most users of screen readers.
In Word, text boxes can sit above or below the ‘document layer’ that contains the page text – they are floating objects that can't carry a semantic structure. These features mean that not everyone using a screen reader can:
- read floating objects  
- understand how box text relates to page text  
- read the box text and page text in the correct order.
Instead of text boxes, use borders and paragraph styles to highlight content visually. If these styles don't work for your content, there are other solutions.
A one-by-one table is an option. If your document has complex formatting, accessible PDF (Portable Document Format) might be a better option.
Complex Office documents require careful design. To ensure accessibility, get advice from an accessibility professional.
---",Style Guide Content/Text boxes and callouts.md,3966,4912,
e21ac9ff-141f-43ab-b698-862405f3feb9,Text boxes and callouts.md,"['Text boxes and callouts', 'Release notes']",132,138,55,#text-boxes-and-callouts/release-notes,,"## Release notes
This digital edition has an online focus for text boxes and callouts, including when and how to use them.
The sixth edition mentioned text boxes and side panels for printed content.
The *Content Guide* did not mention them.",Style Guide Content/Text boxes and callouts.md,4914,5154,
